,address1,address2,city,country,email,fax,latitude,longitude,name,phone,shelter_id,state,zip_code
180,801 Clydesdale Drive,,Fayetteville,US,ashelter@co.washington.ar.us,,36.0628,-94.1611,Lester C. Howick Animal Shelter of Washington County,479-695-3450 ,AR295,AR,72704.0
181,,,Fayetteville,US,info@purrnwa.com,,36.0628,-94.1611,Purr Catfe,(479) 301-0993,AR350,AR,72701.0
182,210 N. 2nd Str,,Glenwood,US,cynsan@windstream.net,,34.3206,-93.5467,Glenwood Animal Control Shelter,870-223-2995,AR315,AR,71943.0
183,P.O. Box 845,368 Polk Road 50,Mena,US,tinasball@aol.com,,34.5813,-94.2422,Humane Society of the Ouachitas,479-394-5682  ,AR45,AR,71953.0
184,P.O. Box 584,,Marion,US,Pawsofmarion@yahoo.com,,35.2115,-90.2005,Paws of Marion,,AR235,AR,72364.0
185,"2503 W. Kingshighway, #2-6132",,Paragould,US,greenecountyanimalfarm@yahoo.com,,36.0588,-90.5055,The Animal Farm,870-240-8117  ,AR78,AR,72450.0
186,,,Paragould,US,patkellim@live.com,,36.0588,-90.5055,Small K9 Rescue,please Email   ,AR37,AR,72450.0
187,1103 E. Kingshighway,,Paragould,US,pawsar@att.net,,36.0588,-90.5055,Paragould Animal Welfare Society,870-240-0997,AR15,AR,72450.0
188,PO Box 1855,,Blytheville,US,pam_ford@att.net,,35.9258,-89.9064,Blytheville Humane Society,870-838-5512  ,AR76,AR,72315.0
189,,,Texarkana,US,SCATxk@gmail.com,,33.4418,-94.0379,Stray Cat Alliance Texarkana,(870) 772-6052,AR318,AR,71854.0
190,P.O. Box 520,,Fouke,US,mcrgsd@yahoo.com,,33.2343,-93.9055,Muttley Crew German Shepherd Rescue,,AR186,AR,71837.0
191,195 Cloaca Lane,,Hot Springs Village,US,adoptions@hsvawl.org,,34.4965,-93.0728,Hot Springs Village Animal Welfare League,,AR07,AR,71909.0
192,,,Fayetteville,US,makgsprescue@gmail.com,,36.0628,-94.1611,Arkansas German Shorthaired Pointer Rescue,,AR262,AR,72701.0
193,25700 Interstate 30 N,,Bryant,US,animalcontrol@cityofbryant.com,,34.6019,-92.4922,Bryant Animal Control & Adoption Center,(501) 943-0489,AR48,AR,72022.0
194,,,Conway,US,ArkanPaws@gmail.com,,35.0886,-92.4419,ArkanPaws Animal Rescue,,AR308,AR,72034.0
195,PO Box 20254,,Hot Springs,US,info@pawsandclawsrescue.org,,34.5022,-93.0287,Paws and Claws Rescue,,AR123,AR,71903.0
196,49 Shelter Lane,,Heber Springs,US,heberspringshumanesociety@yahoo.com,,35.4977,-92.0488,Heber Springs Humane Society,501 362 7322 ,AR56,AR,72543.0
197,PO Box 1283,,Bentonville,US,fabulousfelinesnwa@gmail.com,,36.374,-94.2074,Fabulous Felines NWA,479-273-9217 ,AR260,AR,72712.0
198,P O Box 175,,Bentonville,US,pugrescuenwa@yahoo.com,,36.374,-94.2074,Pug Rescue of Northwest Arkansas,,AR67,AR,72712.0
199,,,Bentonville,US,cats@crystalcreekrescue.com,,36.374,-94.2074,Crystal Creek Animal Rescue League,202-4212777,AR345,AR,72712.0
200,628 E. 3rd. Street,479-212-0632,Gentry,US,mark.smithson@cityofgentry.com,,36.2679,-94.4839,City of Gentry Animal Services,479-212-0632,AR194,AR,72734.0
201,2935 W Oak Street,,Rogers,US,dschumacher@rogersar.gov,,36.3305,-94.1218,City of Rogers-Animal Services,479-621-1197,AR125,AR,72758.0
202,P.O. Box 154,4027 Campbell Ave.,Newport,US,arkansasJCHS@yahoo.com,,35.5058,-91.1167,Jackson County Humane Society,870-217-5878,AR213,AR,72112.0
203,407 E. Nursery Rd. (Humane Society Rd.),P.O. Box 476,Rogers,US,,,36.3319,-94.1183,Humane Society for Animals Inc.,479-636-3703  ,AR50,AR,72757.0
204,P.O. Box 80,,Siloam Springs,US,animalcontrol@siloamsprings.com,,36.1787,-94.5404,Siloam Springs Animal Services,479-524-6535,AR111,AR,72761.0
205,6486 Hwy 62 E,6486 Hwy 62 E,Eureka Springs,US,goodshepherd6486@gmail.com,,36.3934,-93.7415,Good Shepherd Humane Society,4792539188,AR36,AR,72632.0
206,,,Harrison,US,Northwestarkrescue@gmail.com,,36.2398,-93.1171,"Northwest Arkansas Rescue of Canines, Inc.",870-350-0813,AR340,AR,72601.0
207,P.O. Box 364,2075 Madison 6555,Huntsville,US,mcpshelter1@gmail.com,,36.0867,-93.7381,Paws & Claws Pet Shelter,(479) 738-1505,AR64,AR,72740.0
208,,,Witter,US,bluemooncatsanctuary@gmail.com,,35.9379,-93.6833,Blue Moon Cat Sanctuary,479-677-3021   ,AR247,AR,72776.0
209,1877 Big Dog Road,P O Box 1365,Wynne,US,kakn6755@gmail.com,,35.2246,-90.7835,Wynne Friends of Animals,870-238-9663,AR114,AR,72396.0
210,218 N. Lincoln St.,,Lowell,US,animalcontrol@lowellarkansas.gov,,36.2601,-94.136,Lowell Animal Shelter,479-770-0166 opt1  ,AR164,AR,72745.0
211,321 West Randall Wobbe Lane,,Springdale,US,ckremer@springdalear.gov,,36.1754,-94.135,City of Springdale Animal Services,479-750-8166  ,AR91,AR,72764.0
212,,,Yellville,US,Humanesocietyyellville@yahoo.com,,36.2264,-92.6848,Humane Society of Marion County,870-416-3428,AR62,AR,72687.0
213,657 Hwy 202 West,,Flippin,US,haveaheartpetshelter@gmail.com,,36.3058,-92.6022,Have a Heart Humane Society,(870) 449-7387,AR344,AR,72634.0
214,,,Gravette,US,heavenlypawsrescuebv@gmail.com,,36.4226,-94.4525,Heavenly Paws NWA,(479) 366-1419,AR332,AR,72736.0
215,32 Bella Vista way,,Bella Vista,US,bvas@sbcglobal.net,,36.4679,-94.245,Bella Vista Animal Shelter,479-855-6020,AR27,AR,72714.0
216,,,Bella VIsta,US,chris@pawstoloveme.org,,36.4679,-94.245,Paws To Love Me,479.876.PAWS  ,AR294,AR,72714.0
217,985 Austin,,Decatur,US,rickeyburke2@gmail.com,,36.337,-94.451,Decatur Animal Shelter,4797527235,AR333,AR,72722.0
218,P.O. Box 194,,Centerton,US,lonepineshelter@yahoo.com,,36.3615,-94.2833,Lone Pine Ranch Animal Shelter,479-795-2709  ,AR98,AR,72719.0
219,,,Horseshoe Bend,US,friendsofhba@yahoo.com,,36.2246,-91.7405,Friends of Horseshoe Bend Animals,(870) 373-2649,AR01,AR,72512.0
220,6111 Highland Drive,,Jonesboro,US,margaret@neahs.org,,35.8213,-90.6996,NEA Humane Society,(870) 932/5185,AR128,AR,72401.0
221,P.O. Box 1062,,Melbourne,US,icare_ark@yahoo.com,,36.0633,-91.9048,Izard County Animal Rescue Effort (ICARE),(870) 368-5000,AR102,AR,72556.0
222,1712 Arbor Street,,Mountain Home,US,nyarlafi@gmail.com,,36.3383,-92.3742,Louis Animal Foundation Inc.,(212) 685-3858  ,AR84,AR,72653.0
223,2656 Hwy. 201 N,,Mountain Home,US,hsnca@mtnhome.com,,36.3383,-92.3742,Humane Society of North Central Arkansas,(870) 425-9221,AR95,AR,72653.0
224,#5 Environmental Drive,P.O. Box 3477,Batesville,US,HSICShelterOffice@yahoo.com,,35.7697,-91.6408,Humane Society of Independence County,(870) 793-0090,AR65,AR,72503.0
225,1031 CR 144,Post Office Box 81,Oakland,US,perrysorphans@gmail.com,,36.4596,-92.5729,Perry's Orphans Sanctuary Inc.,(870) 431-8354,AR161,AR,72661.0
226,PO Box 1484,,Hot Springs,US,garlandcountyhumane@gmail.com,,34.5036,-93.055,Humane Society of Garland County,501-623-5012  ,AR19,AR,71902.0
227,17379 Highway 9,,Mountain View,US,schs@yelcot.net,,35.8667,-92.1162,Stone County Humane Society Inc.,(870) 269-5200,AR154,AR,72560.0
228,78 Sleepy Hollow Rd.,,Mountain Home,US,ozarkdogs@yahoo.com,,36.3383,-92.3742,Ozark Dogs Rescue Organization,(870) 508-4814,AR156,AR,72653.0
229,,,Springdale,US,BluesKat@aol.com,,36.1833,-94.1611,Stray Central,(479) 300-6226,AR106,AR,72762.0
230,310-CR 119,,Oakland,US,gailspets@hotmail.com,,36.4596,-92.5729,Gails Pets Second Chance,870-431-8229  ,AR229,AR,72661.0
231,,,Springdale,US,adoptionpbanwa@yahoo.com,,36.1833,-94.1611,Pit Bull Ambassador of Northwest Arkansas,,AR305,AR,72762.0
232,,,Morrilton,US,info@kcpetrescue.org,,35.156,-92.7387,KC Pet Rescue,(501) 944-3475,AR327,AR,72110.0
233,,,Ola,US,novastarrescue@gmail.com,,35.0328,-93.2232,NovaStar Animal Rescue,(501) 920-7311,AR352,AR,72853.0
234,3115 S. Mobile,,Russellville,US,tcase@rsvlar.org,,35.2718,-93.1408,Russellville Animal Shelter,479-968-1944,AR323,AR,72802.0
235,907 Hobson Avenue,,Hot Springs,US,gacr@att.net,,34.6736,-93.0728,Guardian Angels Cat Rescue and Adoption Shelter,(501) 623-3484,AR120,AR,71901.0
236,319 Davidson Dr,,Hot Springs,US,dbugg@cityhs.net,,34.6736,-93.0728,City of Hot Springs Animal Services,501-262-2091,AR83,AR,71901.0
237,4550 Hwy 64 West,,Conway,US,shona.osborne@cityofconway.org,,35.0796,-92.4151,Conway Animal Welfare Unit,501-450-6160,AR131,AR,72032.0
238,627 Walnut Street,P.O. Box 435,Arkadelphia,US,,,34.1342,-93.0816,Humane Society of Clark County,870-245-2579,AR52,AR,71923.0
239,,,Conway,US,angelsheartpuppyrescue@yahoo.com,,35.0796,-92.4151,Angels Heart Puppy Rescue,(501) 764-6342,AR341,AR,72032.0
240,,,Benton,US,lizethedog@yahoo.com,,34.63596,-92.5873,Liz E.'s Pekingese Rescue and Sanctuary,,AR297,AR,72019.0
241,,,Little Rock,US,bradforde81@hotmail.com,,34.753,-92.4134,Arkansas Pet Rabbit Network,,AR182,AR,72211.0
242,14600 Colonel Glenn Road,,Little Rock,US,info@warmhearts.org,,34.7015,-92.4622,Humane Society of Pulaski County,(501) 227-6166,AR51,AR,72210.0
243,P.O. Box 7365,72217,Little Rock,US,contact@ootwrescue.org ,,34.7722,-92.3561,Out Of The Woods Animal Rescue,,AR180,AR,72207.0
244,606 West Willow,P.O. Box 607,Benton,US,adoptfrombenton@gmail.com,,34.5651,-92.5966,City of Benton Animal Control & Adoption Center,(501) 776-5972,AR203,AR,72015.0
245,1202 Henryetta Street,,Springdale,US,adoptions@recycledroversrescue.com,,36.1833,-94.1611,Recycled Rovers Rescue at Southwest Pet Hospital,479-751-5601 ,AR172,AR,72762.0
246,,,Benton,US,krun11@sbcglobal.net,,34.63596,-92.5873,AR*RUFF,(501) 316-7247,AR116,AR,72019.0
247,P.O. Box  1521,,Malvern,US,mataft@netscape.com,,34.1569,-92.9206,Stop Animal Cruelty in Hot Spring County,(501) 276-2385  ,AR238,AR,72104.0
248,P.O.Box 13061,,Maumelle,US,Jeanwheelerlewis@gmail.com,,34.8354,-92.4017,Maumelle Friends of the Animals,(501) 851-7114  ,AR26,AR,72113.0
249,,,Ward,US,savinglives@arsoutherndogrescue.org,,34.9853,-91.8872,Arkansas Southern Dog Rescue,,AR155,AR,72176.0
250,1 Police Drive,,Camden,US,tshadden@camdenpolice.com,,33.5694,-92.8388,Camden City Pound,870-836-5755,AR337,AR,71701.0
251,8480 Phillips 300 Road,,Helena,US,adoptionshsdelta@gmail.com,,34.5355,-90.6018,Humane Society of the Delta,(870) 753-2119,AR224,AR,72342.0
252,,,Fayetteville,US,bigpawsoftheozarks@gmail.com,,36.0954,-94.1549,Big Paws of the Ozarks,479-422-9005,AR342,AR,72703.0
253,P. O. Box 2091,1058 SFC 200,Forrest City,US,ravfcahs@gmail.com,,35.0085,-90.7833,Forrest City Area Humane Society,870-633-7036 ,AR35,AR,72335.0
254,P. O. Box 2233,,Pine Bluff,US,jeffcoarkansashumanesociety@yahoo.com,,34.2283,-92.0031,Jefferson County Humane Society,870-247-2677 ,AR193,AR,71613.0
255,,,Augusta,US,augustashelterfriends@gmail.com,,35.284,-91.361,Augusta Animal Shelter,(870) 227-2999,AR223,AR,72006.0
256,,,Warren,US,angels4paws.2012@yahoo.com,,33.6125,-92.0701,Humane Society of Bradley County,8704652467  Karlena,AR219,AR,71671.0
257,91 Dallas 425,,Fordyce,US,mmarcatdog@yahoo.com,,33.8143,-92.4517,Morning Meadow Animal Rescue,870-917-7034 ,AR268,AR,71742.0
258,P.O. Box 327,,Redfield,US,redfieldanimalrescue@gmail.com,,34.4575,-92.176,Redfield Friends of the Animals Rescue,please email us,AR338,AR,72132.0
259,,,Hensley,US,arkansascaninerescue@hotmail.com,,34.5065,-92.2136,Arkansas Canine Rescue,(501) 258-4852,AR265,AR,72065.0
260,4500 S. Kramer St.,,Little Rock,US,troark@littlerock.org,,34.7251,-92.2744,Little Rock Animal Services (LRAS),501-376-3067  ,AR77,AR,72206.0
261,7600 Bauxite Hwy,,Bauxite,US,wehelpanimals@aol.com,,34.535,-92.4859,Humane Society of Saline County,501-557-5518,AR99,AR,72011.0
262,,,Warren,US,Angels4paws.2012@yahoo.com,,33.6125,-92.0701,Angels 4 Paws Animal Rescue,Kelly 870-224-2486  ,AR306,AR,71671.0
263,217 Redmond Rd.,"Jacksonville, AR  72076",Jacksonville,US,Animalshelter@cityofjacksonville.net,,34.869,-92.1143,Jacksonville Animal Shelter,(501) 982-2916,AR60,AR,72076.0
264,,,Phoenix,US,samanthabrown.ltd@gmail.com,,33.6309,-112.113,Living the Dream Rescue,(602) 799-8827,AZ627,AZ,85023.0
265,"1610 E. Bell Road, Suite 109",,Phoenix,US,info@piggiepoo.org,,33.6285,-112.0523,"Arizona's PiggiePoo Rescue, Inc.",602-412-4952   ,AZ263,AZ,85022.0
266,,,Phoenix,US,info@maydaypitbullrescue.org,,33.6616,-112.0541,Mayday Pit Bull Rescue & Advocacy,,AZ310,AZ,85024.0
267,,,Phoenix,US,sunshinedogrescue@yahoo.com,,33.6616,-112.0541,Sunshine Dog Rescue,,AZ587,AZ,85024.0
268,,,Phoenix,US,Thepetknot@gmail.com,,33.6616,-112.0541,The Pet Knot,,AZ566,AZ,85024.0
269,,,Phoenix,US,Fairytalefelines@yahoo.com,,33.6285,-112.0523,Fairytale Felines & Fidos,,AZ369,AZ,85022.0
270,,,Cave Creek,US,yvette@hoofandpawrescue.com,,33.7544,-111.9639,Hoof and Paw Rescue Inc.,4804731456,AZ584,AZ,85331.0
271,6715 E. Peak View Rd.,,Cave Creek,US,jbrumbaugh@healingheartsaz.org,,33.7544,-111.9639,Healing Hearts Animal Rescue and Refuge,(602) 714-0241,AZ377,AZ,85331.0
272,10197 E Bell Rd,,Scottsdale,US,support@foothillsanimal.org,,33.6969,-111.9035,Foothills Animal Rescue,480-488-9890,AZ248,AZ,85255.0
273,,,Phoenix,US,lulubellerescue@gmail.com,,33.6285,-112.0523,Lulubelle Animal Rescue,,AZ531,AZ,85022.0
274,2270 Trane Rd.,,Bullhead City,US,CCortese@bullheadcity.com,,35.0655,-114.5575,Animal Care And Welfare Facility,928-763-6000,AZ189,AZ,86442.0
275,,,Phoenix,US,mavynorg@live.com,,33.6223,-112.0047,Mavyn Animal Rescue,6025889934  ,AZ473,AZ,85032.0
276,,,Phoenix,US,duffsonni@aol.com,,33.6223,-112.0047,Arizona Shih Tzu and Small Breed Rescue,,AZ598,AZ,85032.0
277,,,Tucson,US,tucsonparrotrescue@gmail.com,,32.3343,-110.9852,Tucson Parrot Rescue,520-747-0554  ,AZ297,AZ,85704.0
278,,,Bullhead City,US,bhcsaint@yahoo.com,,35.0655,-114.5575,S.A.I.N.T. (Saving Animals In Need Together),928-704-0800,AZ494,AZ,86442.0
279,4050 S Avenue 4 ½ E,,Yuma,US,losteen@hsoyuma.com,,32.6787,-114.5968,Humane Society of Yuma,(928) 782-1621,AZ110,AZ,85365.0
280,,,Tucson,US,lilbitofloverescue@gmail.com,,32.3428,-111.0368,Lil Bit of Love Rescue,520 869-9537,AZ593,AZ,85741.0
281,PO Box 2006,,Chandler,US,info@azrain.org,,33.3061,-111.8406,R.A.I.N. Rescue,(480) 285-7322,AZ285,AZ,85244.0
282,P O Box 4950,,Cave Creek,US,Westierescueaz@aol.com,,33.8262,-111.9652,Westie Rescue of Arizona,,AZ378,AZ,85327.0
283,,,Tucson,US,info@clawsandpawsaz.org,,32.3428,-111.0368,Claws and Paws Rescue,520-389-8875,AZ596,AZ,85741.0
284,3111 E St. John Road,,Phoenix,US,info@animalsbenefitclub.com,,33.6223,-112.0047,"ABC (Animals Benefit Club of Arizona, Inc.)",(602) 867-2169,AZ49,AZ,85032.0
285,938 Tovreaville Road,,Bisbee,US,bisbeeanimals@gmail.com,,31.4269,-109.9289,Bisbee Animal Shelter,(520) 432-6020,AZ146,AZ,85603.0
286,,,Kingman,US,contact@farmanityproject.org,,35.189443,-114.0530065,Farmanity Project,702-592-3081,AZ611,AZ,86409.0
287,"1517 N. Wilmot Road, PO Box 175",,Tucson,US,maryagr@cox.net,,32.2503,-110.8883,Southern Arizona Greyhound Adoption,(520) 955-7421,AZ456,AZ,85712.0
288,,,Chandler,US,info@wowdogrescue.org,,33.3061,-111.8406,W.O.W Dog Rescue,(480) 628-5058,AZ631,AZ,85244.0
289,P.O. Box 1363,,Cornville,US,fran@morningstarr.org,,34.6842,-112.0563,"Morning Starr Animal Sanctuary, Inc.",(928) 821-2420 ,AZ54,AZ,86326.0
290,,,Cottonwood,US,mark@petsreturnhome.org,,34.6842,-112.0563,Pets Return Home,928-793-2013,AZ600,AZ,86326.0
291,8535 E Smittys Place,,Prescott Valley,US,circlelranchdogs@gmail.com,,34.589,-112.3416,Circle L Ranch Animal rescue and Sanctuary,928-273-7005   ,AZ293,AZ,86314.0
292,,,Prescott Valley,US,cheriscatrescue@cableone.net,,34.589,-112.3416,The Ark Cat Sanctuary/Cheri's Cat Rescue,(928) 308-4599,AZ480,AZ,86314.0
293,PO Box 259,,Dewey,US,klukis@aol.com,,34.572,-112.2633,Dewey Dog Rescue,928-632-5292,AZ460,AZ,86327.0
294,8115 W. Oatman Hwy,,Golden Valley,US,cherie_rsaz@yahoo.com,,35.1894,-114.0522,For the Luv of Paws II Inc.,(928) 897-7304,AZ255,AZ,86413.0
295,,,Phoenix,US,karen.pawsrescuealliance@gmail.com,,33.5599,-112.1344,Paws Rescue Alliance,(970) 208-2411,AZ562,AZ,85051.0
296,,,Phoenix,US,azfurryfriends@gmail.com,,33.5082,-112.0825,AZ Furry Friends Rescue Foundation,(602) 882-9535 ,AZ415,AZ,85013.0
297,,,Phoenix,US,AZCavalierRescue@gmail.com,,33.5953,-112.1201,AZ Cavalier Rescue,(602) 397-4744,AZ345,AZ,85029.0
298,,,Phoenix,US,applications@helpadogsmile.org,,33.5953,-112.1201,Help A Dog Smile,(480) 788-0207,AZ358,AZ,85029.0
299,,,Phoenix,US,arizonaanimalrefuge@gmail.com,,33.5953,-112.1201,Arizona Animal Refuge,,AZ609,AZ,85029.0
300,,,Glendale,US,azmastiffrescue@yahoo.com,,33.6485,-112.1601,Canine Rescue Coalition (AZ Mastiff Rescue),,AZ241,AZ,85308.0
301,,,Glendale,US,SPRAZinfo@gmail.com,,33.6485,-112.1601,Saving Paws,(480) 737-6089,AZ457,AZ,85308.0
302,P.O. Box 1085,1037 S. Landin Park Way,Tombstone,US,emayperry@gmail.com,,31.7131,-110.0668,Tombstone Small Animal Shelter,(520) 457-2545,AZ38,AZ,85638.0
303,,,Sierra Vista,US,borderanimalrescue@gmail.com,,31.5712,-110.2534,Border Animal Rescue,(520)432-7964,AZ36,AZ,85635.0
304,,,Sierra Vista,US,littleleaguerescue@gmail.com,,31.5712,-110.2534,Little League Rescue,520-255-1288,AZ360,AZ,85635.0
305,6799 E Hwy 90,,Sierra Vista,US,phaydra.adams@sierravistaaz.gov ,,31.5712,-110.2534,Sierra Vista Animal Control,520-458-4151,AZ75,AZ,85635.0
306,PO BOX 884,,Sierra Vista,US,careforthehorses@msn.com,,31.5544,-110.3031,CARE FOR THE HORSES,520-378-0896,AZ148,AZ,85636.0
307,232 E. Patagonia Hwy,,Nogales,US,schs5654@gmail.com,,31.4504,-110.2149,Santa Cruz Humane Society,520-287-5654,AZ11,AZ,85621.0
308,1368 North Hohokam Drive,,Nogales,US,jpena@co.santa-cruz.az.us,,31.4504,-110.2149,Santa Cruz County Animal Care and Control Services,520-761-7860,AZ418,AZ,85621.0
309,,,Tucson,US,info@wskr.org,,32.2503,-110.8883,We Save Kitties at Risk,5203955474 ,AZ503,AZ,85712.0
310,2915 W Ray Rd,,Chandler,US,onedogrescued@gmail.com,,33.3174,-111.8565,One Dog Arizona,(480) 430-7076,AZ537,AZ,85224.0
311,,,Cave Creek,US,chwawagal@gmail.com,,33.7419549,-112.5428663,Chiquita Chihuahua Rescue,,AZ565,AZ,85086.0
312,,,Gilbert,US,AZPyrs@cox.net,,33.3661,-111.9264,Arizona Great Pyrenees Association - AZPyrs,480-988-4033  ,AZ117,AZ,85283.0
313,,,Phoenix,US,realady@cox.net,,33.4483,-112.0733,Tukee Cat Lady,,AZ619,AZ,85048.0
314,1102 W Hatcher Road,,Phoenix,US,info@azsmalldog.org,,33.5581,-112.0919,AZ Small Dog Rescue,602-944-2440,AZ108,AZ,85021.0
315,2501 N 32nd St,,Phoenix,US,ivo.staff@yahoo.com,,33.5581,-112.0919,Integrative Veterinary Oncology,602-841-0626 ,AZ521,AZ,85021.0
316,P.O. Box 833,"Scottsdale, AZ 85252-0833",Phoenix,US,info@anyratrescue.org,,33.5425,-112.0714,Any Rat Rescue,480-663-3338,AZ173,AZ,85053.0
317,PO Box 72027,,Phoenix,US,phxgsrescue@hotmail.com,,33.5425,-112.0714,Valley of the Sun Giant Schnauzer Rescue,,AZ185,AZ,85050.0
318,,,Phoenix,US,allaboutanimalsaz@gmail.com,,33.5425,-112.0714,All About Animals Rescue,,AZ511,AZ,85053.0
319,,,Phoenix,US,azsgrescue@gmail.com,,33.5425,-112.0714,AZ Sugar Glider Rescue,(480) 238-6063,AZ542,AZ,85053.0
320,,,Phoenix,US,pawtownangels@gmail.com,,33.5591,-112.0558,Paw Town Angels,,AZ615,AZ,85020.0
321,25 N. 40th Street,,Phoenix,US,adoptions1@aawl.org,,33.4395,-112.0351,Arizona Animal Welfare League & SPCA,602-273-6852,AZ130,AZ,85034.0
322,,,Phoenix,US,karen@2darescue.org,,33.4395,-112.0351,2DARESCUE,480-229-9530      ,AZ490,AZ,85034.0
323,,,Phoenix,US,laura@scottsdalepethotel.com,,33.4664,-112.048,Mixed Up Mutts and Shepherds Too,(480) 947-9636,AZ240,AZ,85006.0
324,,,Phoenix,US,info@rockstarrescueaz.org,,33.4664,-112.048,Rockstar Canine Rescue & Sanctuary,(858) 876-2558,AZ423,AZ,85006.0
325,,,Phoenix,US,contact@azdoberescue.org,,33.5057,-112.0321,Desert Harbor Doberman Rescue of AZ,,AZ346,AZ,85016.0
326,,,Scottsdale,US,mjandersson@cox.net,,33.4941,-111.9185,Paw Placement,602-712-1599,AZ119,AZ,85251.0
327,,,Scottsdale,US,saltriveranimalrescue@gmail.com,,33.4941,-111.9185,Salt River Animal Rescue,,AZ616,AZ,85251.0
328,PO Box 15555,,Phoenix,US,info@azbtrescue.org,,33.5092,-111.8983,Arizona Boston Terrier Rescue,,AZ136,AZ,85269.0
329,P.O. Box 5374,,Scottsdale,US,info@betterdaysrescue.org,,33.5092,-111.8983,Better Days Rescue,,AZ583,AZ,85261.0
330,,,Phoenix,US,AdorableDogRescue@yahoo.com,,33.5057,-112.0321,Adorable Dog Rescue,Please email us.,AZ560,AZ,85016.0
331,,,Phoenix,US,info@atfcaz.org,,33.5057,-112.0321,Almost There Foster Care,,AZ626,AZ,85016.0
332,10250 n 92nd st suite 102,,Phoenix,US,susanhopkins13@gmail.com,,33.4983,-111.9842,Circle L Ranch,480-861-8144     ,AZ342,AZ,85018.0
333,1520 W. Mingus Ave.,,Cottonwood,US,,,34.6842,-112.0563,Verde Valley Humane Society,(928) 634-7387,AZ48,AZ,86326.0
334,,,Fountain Hills,US,standingproudpitbullrescue@gmail.com,,33.6069,-111.7237,Standing Proud Pit Bull Rescue,6027915917    ,AZ548,AZ,85268.0
335,,,Mesa,US,poundanimals@yahoo.com,,33.3766,-111.8758,Pound Animals Worth Saving (P.A.W.S.) Fur the Cause,602-326-9191  ,AZ493,AZ,85202.0
336,P.O. Box 17983,,Fountain Hills,US,info@coolcatsrescue-az.org,,33.6069,-111.7237,Cool Cats Rescue,512-431-3874 ,AZ535,AZ,85268.0
337,2630 W. Rio Salado Parkway,(Rio Salado Parkway/Loop 101),Mesa,US,,,33.4307,-111.848,MCACC East Valley Animal Care Center,602-506-6030  ,AZ102,AZ,85201.0
338,,,Phoenix,US,info@rubyranchrescue.org,,33.4483,-112.0733,Ruby Ranch Pet Rescue and Sanctuary,602-526-9960  ,AZ445,AZ,85069.0
339,PO Box 54489,,Scottsdale,US,AZCockerRescue@aol.com,,33.6128,-111.955,AZ Cocker Rescue,"Please E-Mail, Thanks! ",AZ100,AZ,85254.0
340,PMB470,28150 N Alma School Rd,Scottsdale,US,4par@desertinet.com,,33.648,-111.7997,Four Peaks Animal Rescue,(480) 471-3520,AZ397,AZ,85262.0
341,,,Scottsdale,US,acdr@arizonacattledogrescue.org,,33.648,-111.7997,Arizona Cattle Dog Rescue,480-442-ACDR (2237) ,AZ403,AZ,85262.0
342,,,Phoenix,US,sarahduncs@gmail.com,,33.5821,-112.0094,Caring for Canines,(602) 573-3141,AZ361,AZ,85028.0
343,,,Phoenix,US,prussian.snailhound@gmail.com,,33.5821,-112.0094,AZ Prussian Snailhound Dog Rescue,(602) 295-4518,AZ380,AZ,85028.0
344,10220 N 32nd St.,,Phoenix,US,info@homefurgood.org,,33.5821,-112.0094,Home Fur Good Animal Rescue,602-971-1334 ,AZ550,AZ,85028.0
345,,,Phoenix,US,bullyprideofaz@gmail.com,,33.5821,-112.0094,Bully Pride of Arizona Bully Breed Advocacy,(480) 330-1242,AZ570,AZ,85028.0
346,,,Scottsdale,US,coppercloudranch@cox.net,,33.5818,-111.8411,Coppercloud Ranch Pet Rescue,(602) 739-6696,AZ172,AZ,85259.0
347,,,Scottsdale,US,luvofdogzfund@aol.com,,33.559,-111.9032,"Luv of Dogz Fund, Inc",,AZ74,AZ,85258.0
348,,,Tempe,US,info@freedommutts.org,,33.3661,-111.9264,Freedom Mutts,,AZ606,AZ,85283.0
349,,,Chandler,US,cooperschance@yahoo.com,,33.4051,-111.8616,Cooper's Chance Animal Rescue,,AZ303,AZ,85249.0
350,PO Box 6458,,Chandler,US,info@savingonelife.org,,33.4051,-111.8616,Saving One Life,602.715.2700,AZ363,AZ,85249.0
